id,code,name,group_id:id,reconcile,account_type,chart_template_id:id,tag_ids:id
niif_sol_1120,1120,Efectivo De Uso Restringido Y/O Con Destinación Específica,,0,off_balance,chart_template_niif_solidario,
niif_sol_112003,112003,Fondo De Liquidez - Fondos Administrados Por Sociedades Fiduciarias,group_fin_1_1_efe_equ,1,asset_cash,chart_template_niif_solidario,aat_1012_1110_K
niif_sol_112005,112005,Fondo De Liquidez - Cuentas De Ahorro,group_fin_1_1_efe_equ,1,asset_cash,chart_template_niif_solidario,aat_1012_1110_K
niif_sol_112006,112006,Fondo De Liquidez - Fondos De Valores Administrados Por Sociedades Comisionistas De Bolsa,group_fin_1_1_efe_equ,1,asset_cash,chart_template_niif_solidario,aat_1012_1110_K
niif_sol_112007,112007,Fondo De Liquidez - Certificado De Depósito A Término,group_fin_1_1_efe_equ,1,asset_cash,chart_template_niif_solidario,aat_1012_1110_K
niif_sol_112008,112008,Fondo De Liquidez - Certificados De Ahorro A Término,group_fin_1_1_efe_equ,1,asset_cash,chart_template_niif_solidario,aat_1012_1110_K
niif_sol_112010,112010,Fondos Fiduciarios,group_fin_1_1_efe_equ,1,asset_cash,chart_template_niif_solidario,aat_1012_1110_K
niif_sol_112015,112015,Fondos Especiales - Fondos Sociales Y Mutuales,group_fin_1_1_efe_equ,1,asset_cash,chart_template_niif_solidario,aat_1012_1110_K
niif_sol_112020,112020,Fideicomiso Fondo De Reposición,group_fin_1_1_efe_equ,1,asset_cash,chart_template_niif_solidario,aat_1012_1110_K
niif_sol_112025,112025,Fideicomiso De Administración,group_fin_1_1_efe_equ,1,asset_cash,chart_template_niif_solidario,aat_1012_1110_K
niif_sol_112030,112030,Otros Fondos Especiales,group_fin_1_1_efe_equ,1,asset_cash,chart_template_niif_solidario,aat_1012_1110_K
niif_sol_112035,112035,Fondos De Cambio,group_fin_1_1_efe_equ,1,asset_cash,chart_template_niif_solidario,aat_1012_1110_K
niif_sol_112040,112040,Depósitos Entregados En Garantía,group_fin_1_1_efe_equ,1,asset_cash,chart_template_niif_solidario,aat_1012_1110_K
niif_sol_112045,112045,Remesas En Trµnsito,group_fin_1_1_efe_equ,1,asset_cash,chart_template_niif_solidario,aat_1012_1110_K
niif_sol_1121,1121,Fondo De Liquidez – Cuentas Corrientes,,0,off_balance,chart_template_niif_solidario,
niif_sol_1123,1123,Fondo De Liquidez - Fondos De Inversión Colectiva Administrados Por Sociedades Fiduciarias,,0,off_balance,chart_template_niif_solidario,
niif_sol_1125,1125,Fondo De Liquidez - Cuentas De Ahorro,,0,off_balance,chart_template_niif_solidario,
niif_sol_1126,1126,Fondo De Liquidez - Fondos De Inversión Colectiva Administrados Por Sociedades Comisionistas De Bolsa,,0,off_balance,chart_template_niif_solidario,
niif_sol_1127,1127,Fondo De Liquidez - Certificado De Depósito A Término,,0,off_balance,chart_template_niif_solidario,
niif_sol_1128,1128,Fondo De Liquidez - Certificados De Ahorro A Término,,0,off_balance,chart_template_niif_solidario,
niif_sol_12,12,Inversiones,,0,off_balance,chart_template_niif_solidario,
niif_sol_1203,1203,Fondo De Liquidez,,0,off_balance,chart_template_niif_solidario,
niif_sol_120305,120305,"Títulos Emitidos Avalados, Aceptados O Garantizados Por Instituciones Vigiladas Por La Superintendencia Financiera",group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_120310,120310,Certificado De Depósito A Término,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1201_K
niif_sol_120315,120315,Fondos Administrados Por Sociedades Fiduciarias,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_120320,120320,Fondos De Valores Administrados Por Sociedades Comisionistas De Bolsa,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_120325,120325,Patrimonio Autónomo Administrado Por Sociedades Fiduciarias,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_120399,120399,Deterioro Inversiones Fondo De Liquidez (Cr),group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_1204,1204,Inversiones Negociables En Títulos De Deuda,,0,off_balance,chart_template_niif_solidario,
niif_sol_120401,120401,Títulos De Deuda Publica Interna Emitidos O Garantizados Por La Nación,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_120402,120402,Títulos De Deuda Publica Externa Emitidos O Garantizados Por La Nación,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_120403,120403,Otros Títulos De Deuda Publica,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_120404,120404,"Títulos Emitidos, Avalados, Aceptados O Garantizados Por El Fogafin",group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_120405,120405,"Títulos Emitidos, Avalados, Aceptados O Garantizados Por El Fogacoop",group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_120406,120406,Títulos Emitidos Por El Banco De La República,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_120407,120407,Bonos Hipotecarios,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_120408,120408,Títulos Hipotecarios,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_120409,120409,Títulos Del Contenido Crediticio Derivados De Proceso De Titularización De Cartera Hipotecaria,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_120410,120410,Títulos Del Contenido Crediticio Derivados De Proceso De Titularización Subyacentes Distintos De Cartera Hipotecaria,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_120411,120411,"Títulos Emitidos, Avalados, Aceptados O Garantizados Por Instituciones Vigiladas Por La Superintendencia Financiera ( Incluidos Los Bonos Obligatoria U Opcionalmente Convertibles En Acciones",group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_120414,120414,Títulos Emitidos Por Entidades No Vigiladas Por La Superintendencia Financiera (Incluidos Los Bonos Obligatoria U Opcionalmente Convertibles En Acciones),group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_120415,120415,Títulos Emitidos Avalados O Garantizados Por Gobiernos Extranjeros,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_120416,120416,Títulos Emitidos Avalados O Garantizados Por Bancos Centrales Extranjeros,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_120417,120417,Títulos Emitidos Avalados O Garantizados O Aceptados Por Bancos Del Exterior,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_120418,120418,Títulos Emitidos Avalados O Garantizados Por Organismos Multilaterales De Crédito,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_120442,120442,Títulos Emitidos Por Residentes En El Exterior,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_120495,120495,Otros Inversiones Negociables En Títulos De Deuda (Cr),group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_120499,120499,Deterioro Inversiones Negociables En Títulos De Deuda (Cr),group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_1206,1206,Inversiones Negociables En Títulos Participativos,,0,off_balance,chart_template_niif_solidario,
niif_sol_120601,120601,Acciones Con Alta Liquidez Bursátil,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_120602,120602,Acciones Con Media Liquidez Bursátil,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_120605,120605,Participaciones En Fondos Comunes Ordinarios,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_120606,120606,Participaciones En Fondos Comunes Especiales,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_120607,120607,Participaciones En Fondo De Valores,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_120608,120608,Títulos Participativos Derivados En Procesos De Titularización,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_120609,120609,Títulos Mixtos Derivados De Procesos De Titularización,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_120610,120610,Participaciones En Fondos Mutuos De Inversión Internacionales Que Inviertan Exclusivamente En Títulos De Renta Fija,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_120611,120611,Participaciones En Fondos Indice,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_120612,120612,Participación En Fondos Mutuos De Inversión Internacionales Que Inviertan Exclusivamente En Renta Variable,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_120613,120613,Participación En Fondos De Inversión,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_120614,120614,Participación En Fondos De Pensiones Y Cesantías,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_120695,120695,Otros Inversiones Negociables En Títulos Participativos (Cr),group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_120699,120699,Deterioro Inversiones Negociables En Títulos Participativos (Cr),group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_1208,1208,Inversiones Para Mantener Hasta El Vencimiento,,0,off_balance,chart_template_niif_solidario,
niif_sol_120801,120801,Títulos De Deuda Publica Interna Emitidos O Garantizados Por La Nación,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_120802,120802,Títulos De Deuda Publica Externa Emitidos O Garantizados Por La Nación,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_120803,120803,Otros Títulos De Deuda Publica,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_120804,120804,"Títulos Emitidos, Avalados, Aceptados O Garantizados Por El Fogafin",group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_120805,120805,"Títulos Emitidos, Avalados, Aceptados O Garantizados Por El Fogacoop",group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_120806,120806,Títulos Emitidos Por El Banco De La República,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_120807,120807,Bonos Hipotecarios,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_120808,120808,Títulos Hipotecarios,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_120809,120809,Títulos Del Contenido Crediticio Derivados De Proceso De Titularización De Cartera Hipotecaria,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_120810,120810,Títulos Del Contenido Crediticio Derivados De Proceso De Titularización Subyacentes Distintos De Cartera Hipotecaria,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_120811,120811,"Títulos Emitidos, Avalados, Aceptados O Garantizados Por El Instituciones Vigiladas Por La Superintendencia Financiera ( Incluidos Los Bonos Obligatoria U Opcionalmente Convertibles En Acciones",group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_120814,120814,Títulos Emitidos Por Entidades No Vigiladas Por La Superintendencia Financiera (Incluidos Los Bonos Obligatoria U Opcionalmente Convertibles En Acciones),group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_120815,120815,Títulos Emitidos Avalados O Garantizados Por Gobiernos Extranjeros,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_120816,120816,Títulos Emitidos Avalados O Garantizados Por Bancos Centrales Extranjeros,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_120817,120817,Títulos Emitidos Avalados O Garantizados O Aceptados Por Bancos Del Exterior,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_120818,120818,Títulos Emitidos Avalados O Garantizados Por Organismos Multilaterales De Crédito,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_120842,120842,Títulos Emitidos Por Residentes En El Exterior,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_120895,120895,Otros Inversiones Para Mantener Hasta El Vencimiento (Cr),group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_120899,120899,Deterioro Inversiones Para Mantener Hasta El Vencimiento (Cr),group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_1213,1213,Inversiones Disponibles Para La Venta En Títulos De Deuda,,0,off_balance,chart_template_niif_solidario,
niif_sol_121301,121301,Títulos De Deuda Publica Interna Emitidos O Garantizados Por La Nación,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_121302,121302,Títulos De Deuda Publica Externa Emitidos O Garantizados Por La Nación,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_121303,121303,Otros Títulos De Deuda Publica,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_121304,121304,"Títulos Emitidos, Avalados, Aceptados O Garantizados Por El Fogafin",group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_121305,121305,"Títulos Emitidos, Avalados, Aceptados O Garantizados Por El Fogacoop",group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_121306,121306,Títulos Emitidos Por El Banco De La República,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_121307,121307,Bonos Hipotecarios,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_121308,121308,Títulos Hipotecarios,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_121309,121309,Títulos Del Contenido Crediticio Derivados De Proceso De Titularización De Cartera Hipotecaria,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_121310,121310,Títulos Del Contenido Crediticio Derivados De Proceso De Titularización Subyacentes Distintos De Cartera Hipotecaria,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_121311,121311,"Títulos Emitidos, Avalados, Aceptados O Garantizados Por Instituciones Vigiladas Por La Superintendencia Financiera ( Incluidos Los Bonos Obligatoria U Opcionalmente Convertibles En Acciones",group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_121314,121314,Títulos Emitidos Por Entidades No Vigiladas Por La Superintendencia Financiera (Incluidos Los Bonos Obligatoria U Opcionalmente Convertibles En Acciones),group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_121315,121315,Títulos Emitidos Avalados O Garantizados Por Gobiernos Extranjeros,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_121316,121316,Títulos Emitidos Avalados O Garantizados Por Bancos Centrales Extranjeros,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_121317,121317,Títulos Emitidos Avalados O Garantizados O Aceptados Por Bancos Del Exterior,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_121318,121318,Títulos Emitidos Avalados O Garantizados Por Organismos Multilaterales De Crédito,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_121342,121342,Títulos Emitidos Por Residentes En El Exterior,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_121395,121395,Otros inversiones Disponibles Para La Venta En Títulos De Deuda (Cr),group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_121399,121399,Deterioro Inversiones Disponibles Para La Venta En Títulos De Deuda (Cr),group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_1216,1216,Inversiones Disponibles Para La Venta En Títulos Participativos,,0,off_balance,chart_template_niif_solidario,
niif_sol_121601,121601,Acciones Con Alta Liquidez Bursátil,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_121602,121602,Acciones Con Media Liquidez Bursátil,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_121604,121604,Acciones Con Baja Y Mínima Liquidez Bursátil O Sin Cotización En Bolsa,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_121608,121608,Títulos Participativos Derivados En Procesos De Titularización,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_121609,121609,Títulos Mixtos Derivados De Procesos De Titularización,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_121610,121610,Títulos De Renta Variable Contabilizados Al Valor Razonable,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_121695,121695,Otros Inversiones Disponibles Para La Venta En Títulos Participativos (Cr),group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_121699,121699,Deterioro Inversiones Disponibles Para La Venta En Títulos Participativos (Cr),group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_1218,1218,Inversiones En Entidades Subsidiarias,,0,off_balance,chart_template_niif_solidario,
niif_sol_121801,121801,Inversiones Contabilizadas Al Costo,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_121802,121802,Inversiones Contabilizadas Al Valor Razonable,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_121803,121803,Inversiones Contabilizadas Por El Método De Participación Patrimonial,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_121895,121895,Otros Inversiones En Entidades Subsidiarias (Cr),group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_121899,121899,Deterioro Inversiones En Entidades Subsidiarias (Cr),group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_1220,1220,Inversiones En Entidades Asociadas,,0,off_balance,chart_template_niif_solidario,
niif_sol_122001,122001,Inversiones Contabilizadas Al Costo,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_122002,122002,Inversiones Contabilizadas Al Valor Razonable,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_122003,122003,Inversiones Contabilizadas Por El Método De Participación Patrimonial,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_122095,122095,Otros Inversiones En Entidades Asociadas (Cr),group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_122099,122099,Deterioro Inversiones En Entidades Asociadas (Cr),group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_1221,1221,Inversiones Contabilizadas Al Costo,,0,off_balance,chart_template_niif_solidario,
niif_sol_1222,1222,Inversiones En Operaciones Conjuntas,,0,off_balance,chart_template_niif_solidario,
niif_sol_122201,122201,Inversiones Contabilizadas Al Costo (Operadores Sin Control Conjunto),group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_122202,122202,Inversiones Contabilizadas Al Valor Razonable Con Cambios En El Resultado (Operadores Sin Control Conjunto),group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_122203,122203,Inversiones Contabilizadas Al Valor Razonable Con Cambios En El Origen (Operadores Sin Control Conjunto),group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_122295,122295,Otros En Inversiones En Operaciones Conjuntas (Cr),group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_122299,122299,Deterioro En Inversiones En Operaciones Conjuntas (Cr),group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_1223,1223,Inversiones Contabilizadas Por El Método De Participación Patrimonial,,0,off_balance,chart_template_niif_solidario,
niif_sol_1224,1224,Inversiones En Negocios Conjuntos,,0,off_balance,chart_template_niif_solidario,
niif_sol_122401,122401,Inversiones Contabilizadas Al Costo (Participantes Sin Control Conjunto),group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_122402,122402,Inversiones Contabilizadas Al Valor Razonable Con Cambios En El Resultado (Participantes Sin Control Conjunto),group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_122403,122403,Inversiones Contabilizadas Al Valor Razonable Con Cambios En El Origen (Participantes Sin Control Conjunto),group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_122404,122404,Inversiones Contabilizadas Por El Método De Participación Patrimonial (Partícipes Con Control Conjunto),group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_122495,122495,Otros En Inversiones En Negocios Conjuntos (Cr),group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_122499,122499,Deterioro En Inversiones En Negocios Conjuntos (Cr),group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_1226,1226,Otras Inversiones En Instrumentos De Patrimonio,,0,off_balance,chart_template_niif_solidario,
niif_sol_122601,122601,Participaciones Sociales,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_122602,122602,Aportes Sociales En Entidades Economía Solidaria,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_122603,122603,Aportes En Asociaciones O Agremiaciones,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_122604,122604,Aportes En Otras Entidades,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_122695,122695,Otros Inversiones En Instrumentos De Patrimonio (Cr),group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_122699,122699,Deterioro Inversiones En Instrumentos De Patrimonio (Cr),group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
niif_sol_1228,1228,Inversiones Contabilizadas A Costo Amortizado,,0,off_balance,chart_template_niif_solidario,
niif_sol_122801,122801,Títulos De Deuda Publica Interna Emitidos O Garantizados Por La Nación,group_fin_1_2_inv_cor,1,asset_cash,chart_template_niif_solidario,aat_1012_1204_K
